,Name,Id,Address,Coordinates,Reviews,Rating,Zip Code
4287,The Grand Feast,WWyVq90yo4u3kWEj1Lr7rw,"['854 Amsterdam Ave', 'New York, NY 10025']","[40.797851, -73.967989]",4,5.0,10025
4288,Rustico Taverna,8S20qj7xeM-kxDZIrF3EvA,"['65-17 Fresh Pond Rd', 'Queens, NY 11385']","[40.70925, -73.89827]",49,4.5,11385
4289,The Greats Of Craft,TqumO9YCFsKv3plJRsyP0A,"['983 1st Ave', 'New York, NY 10022']","[40.7563277, -73.964548]",90,4.5,10022
4290,Terravita,5gcrlif2enGxj7eKAoz-5g,"['4193 Broadway', 'New York, NY 10033']","[40.84807, -73.93803]",322,4.5,10033
4291,SIMÒ PIZZA,H8qcX7MNNnC1bqE0LnIhKg,"['90-92 Gansevoort St', 'New York, NY 10014']","[40.7392597584612, -74.0088130692187]",237,4.5,10014
4292,Caffe Taci,ZQrmos0TEPCmMHQUreYvpw,"['22 E 54th St', 'New York, NY 10022']","[40.7603492736816, -73.9743194580078]",17,4.5,10022
4293,Soda Club,sRH-6ZY0gDbS4DhfUZU6zw,"['155 Avenue B', 'New York, NY 10009']","[40.726654, -73.979875]",57,4.5,10009
4294,Loreto Italian Kitchen & Bar,wCj2FSi9o6iosMIMNIIZsA,"['280 Ashland Pl', 'Brooklyn, NY 11217']","[40.687037, -73.978577]",92,4.5,11217
4295,Daniel,DZaN3bNWfwcm__sNw5bvDg,"['60 E 65th St', 'New York, NY 10065']","[40.7667736797858, -73.967607]",1841,4.5,10065
4296,Lokal 83 Mediterranean Kitchen,xTWpl9DgIkkr5B8h8_xUpA,"['473 Columbus Ave', '83rd street', 'New York, NY 10024']","[40.7842696, -73.9734941]",445,4.5,10024
4297,Gaia Italian Cafe Shop,kA_rchd6Q-LzzrVSh05HxQ,"['226 E 3rd St', 'New York, NY 10009']","[40.722152824597906, -73.98218834110497]",7,4.5,10009
4298,Omar's Mediterranean East Midtown,tV6Tgw6FS45BRHyQ207jag,"['154 E 55th St', 'New York, NY 10022']","[40.75905, -73.969273]",662,4.5,10022
4299,Rocco's Italian Sausages & Philly Cheese Steaks,iQTPjiskoE0jfHsoBSR1Jw,"['5010 Northern Blvd', 'Long Island City, NY 11101']","[40.7527307533468, -73.9125879583358]",191,4.5,11101
4300,Sottocasa Pizzeria,Aazjxg21VH2cncWYBAv68Q,"['298 Atlantic Ave', 'Brooklyn, NY 11201']","[40.688285, -73.989006]",705,4.5,11201
4301,Popina,yIFI6afTRP-tBhY6WsUOPg,"['127 Columbia St', 'Brooklyn, NY 11231']","[40.687361962701, -74.0014251909241]",88,4.5,11231
4302,Elim Deli Cafe,9hL1Wb-OXmHriWaKJBQ6hg,"['851 Lexington Ave', 'New York, NY 10065']","[40.7656, -73.96557]",91,4.5,10065
4303,La Pulperia Hell's Kitchen,WqjqHMozyW42XLTtLnKGag,"['623 9th Ave', 'New York, NY 10036']","[40.7599217, -73.991841]",869,4.0,10036
4304,Casellula,JL_p-OHtSEYVfoeLQQgqDA,"['401 W 52nd St', 'New York, NY 10019']","[40.76499, -73.98835]",951,4.0,10019
4305,Razza,FogLdooqSzKbmkwMGSwDiQ,"['275-277 Grove St', 'Jersey City, NJ 07302']","[40.7177776, -74.0442612]",1160,4.0,07302
4306,Arturo's,ezu7Ai6ADfHDYCklvuipWA,"['1617 York Ave', 'New York, NY 10028']","[40.775478, -73.947847]",97,4.0,10028
4307,Tufino Pizzeria Napoletana,NBeQAgTo9hlJxgp9xbMO-w,"['36-08 Ditmars Blvd', 'Astoria, NY 11105']","[40.773986, -73.908126]",452,4.0,11105
4308,The River Café,4XX-zF8h5Lvrr22_tqU6-Q,"['1 Water St', 'Brooklyn, NY 11201']","[40.703866713051106, -73.99479360219303]",1263,4.0,11201
4309,Akdeniz Mediterranean Cuisine,v0LGazMDlyPX5ceLYpZyTg,"['43 West 46th Street', 'New York, NY 10036']","[40.756948, -73.9806443]",417,4.0,10036
4310,San Giuseppe,YaHf6hp0jhSKG2t7LLmfJg,"['1320 Adams St', 'Hoboken, NJ 07030']","[40.754055, -74.032892]",336,4.0,07030
4311,Grand Vin,I6Wg1NFYAAVzM2OpsdqcXA,"['500 Grand St', 'Hoboken, NJ 07030']","[40.74331, -74.03517]",531,4.0,07030
4312,Aliada,ApbLKC5c3xoYn5XOJ85Y3g,"['2919 Broadway', 'Astoria, NY 11106']","[40.76254, -73.926199]",446,4.0,11106
4313,Italianissimo Ristorante,Vm6_cXz8hbvZhot0m1aaRg,"['307 E 84th St', 'New York, NY 10028']","[40.7765, -73.95197]",145,4.0,10028
4314,Inatteso Pizzabar,PQd4M3cuSgdweWgLgZIslQ,"['28 West St', 'New York, NY 10004']","[40.7056571, -74.0172056]",344,4.0,10004
4315,Cello Wine & Cocktail Bistro,t3WXZ8U6espLzY5YQ1Ocsg,"['226 E 53rd St', 'New York, NY 10022']","[40.7570686, -73.9684187]",208,4.0,10022
4316,Noidue Carne,i6xP3ZfL78PXg2gjsOz-og,"['141 W 69th St', 'New York, NY 10023']","[40.77625, -73.98146]",57,4.0,10023
4317,Ainslie,-7PnG_cD9VY-IfHGWzynmQ,"['76 Ainslie St', 'Brooklyn, NY 11211']","[40.712343, -73.952121]",484,4.0,11211
4318,The Odeon,P2CTp4xyaNCe2AXSiLeOSQ,"['145 W Broadway', 'New York, NY 10013']","[40.71692, -74.00792]",743,4.0,10013
4319,Castell Rooftop Lounge,qLYloGaI-4OmLbNnr_wrGA,"['260 W 40th St', 'Fl 21', 'New York, NY 10018']","[40.75558, -73.99012]",224,4.0,10018
4320,Glasserie,wA_KKu3X36JcaUPgFjyIHg,"['95 Commercial St', 'Brooklyn, NY 11222']","[40.73773690064076, -73.95617606103727]",419,4.0,11222
4321,Hearth,7Oq1UdUHUGZGH_QI6N-0LQ,"['403 East 12th St', 'New York, NY 10009']","[40.730006, -73.983225]",785,4.0,10009
4322,La Locanda,EU47dsc_vvByG3qPIMyRog,"['432 Graham Ave', 'Brooklyn, NY 11211']","[40.7178382873535, -73.9446640014648]",106,4.0,11211
4323,Junior's Restaurant & Bakery - 49th St.,AT12PEBFRWFox6l2tr7w4w,"['1626 Broadway', '@49th Street', 'New York, NY 10019']","[40.76095, -73.9841299]",948,4.0,10019
4324,Due,oEjWa3AETzPQfM3S1wRiLA,"['1396 3rd Ave', 'New York, NY 10075']","[40.77466, -73.95724]",92,4.0,10075
4325,Oceana,S-BwjmHOZ--bC4nUR4-cmA,"['120 W 49th St', 'New York, NY 10020']","[40.7597971248568, -73.9825657859833]",617,4.0,10020
4326,Biamo,rgk5Yg9_dESPrmrFWTIH0A,"['178 W Houston St', 'New York, NY 10014']","[40.72877, -74.00318]",4,4.0,10014
4327,Cent'Anni,TO9IICJjvcg1QhLVnap9fA,"['742 Franklin Ave', 'Brooklyn, NY 11238']","[40.6730907423467, -73.9573492245369]",504,3.5,11238
4328,Bond 45,8-Ug0Zjs5sL6MARspRJ7CA,"['221 W 46th St', 'New York, NY 10036']","[40.7591637016814, -73.9859788257256]",869,3.5,10036
4329,Leo's Grandevous,GVOjDvKHLoo21n3Uip1ETg,"['200 Grand St', 'Hoboken, NJ 07030']","[40.73984, -74.036244]",352,3.5,07030
4330,Motorino,h1_zWY2PVTZ5ul0RuiJ59g,"['510 Columbus Ave', 'New York, NY 10024']","[40.7855672, -73.9730817]",282,3.5,10024
4331,Morandi,YT5Ywu9y190B4IGIlBetzA,"['211 Waverly Pl', 'New York, NY 10014']","[40.73534, -74.00151]",776,3.5,10014
4332,Mezzaluna,i5cdbiw1KRyg4w0X44ZBwA,"['1295 3rd Ave', 'New York, NY 10021']","[40.771125, -73.959251]",165,3.5,10021
4333,Patsy's Pizzeria,V7z1ZkTOtV-dNOKhZsAlMw,"['801 2nd Ave', 'New York, NY 10017']","[40.750427, -73.972129]",316,3.5,10017
4334,Pasta Lovers Trattoria,K9kL1ice5jlkPXcNyTus3Q,"['142 W 49th St', 'New York, NY 10019']","[40.76003, -73.98291]",477,3.5,10019
4335,Tarallucci E Vino - Upper West Side,dsxgbkIKyu7x7JgpAKeZPA,"['475 Columbus Ave', 'New York, NY 10024']","[40.78436, -73.9735]",159,3.5,10024
4336,Il Tinello,kIK1DBH6ODkSouhvz-4VWA,"['244 East 46th St', 'New York, NY 10017']","[40.75265874754987, -73.97093351560888]",12,5.0,10017
4337,240 NYC,9IMXy7AUdlHoxdJMyEPSeA,"['240 W 14th St', 'New York, NY 10011']","[40.73934759217623, -74.00181422883506]",8,5.0,10011
4338,Concettina Restaurant,1tiHa-hrvPMBJ-Fk69YWPg,"['160-24 Willets Pt Blvd', 'Whitestone, NY 11357']","[40.7806912, -73.8017165]",109,4.5,11357
4339,Bianco Latte NYC - Hudson Yards,9rdnezgdTW0GhZmR0aR0dQ,"['20 Hudson Yards', 'Ana Bar & Eatery - Level 2', 'New York, NY 10001']","[40.753369, -74.001035]",3,5.0,10001
4340,Boucherie Union Square,8XHbZIKDQbXhyKIGiukVeQ,"['225 Park Ave S', 'New York, NY 10003']","[40.73725824850519, -73.9882252705524]",1338,4.5,10003
4341,Valdari NYC,8jxLF66U2ZOoPYHs26JK6A,"['214-26 41st Ave', 'New York, NY 11361']","[40.7636094, -73.7700076]",30,4.5,11361
4342,GP's Restaurant,_eImQkZt0MlQ0jLZH2LrTQ,"['24 69th St', 'Guttenberg, NJ 07093']","[40.79126, -74.00167]",155,4.5,07093
4343,Nerai,E9NMNWvV70HV5gB369N0EA,"['55 E 54th St', 'New York, NY 10022']","[40.760313566070415, -73.97302370552254]",668,4.5,10022
4344,Neapolitan Express,tsK6f3xyjfLTM7xtD1ZY-A,"['2109 Broadway', 'New York, NY 10023']","[40.77991, -73.9818]",6,4.5,10023
4345,Piccoli Trattoria,XvEz60Y0NbLxooK9AmRU8g,"['522 6th Ave', 'Brooklyn, NY 11215']","[40.66518210863434, -73.98653954110445]",562,4.5,11215
4346,Daddies Pizza,d7uBG8jMKIL0kg6zqDUQmw,"['450 Hudson St', 'New York, NY 10014']","[40.7312323032565, -74.00651060000001]",21,4.5,10014
4347,The Living Room,xqi3FnczZhm6nS7X7VjICA,"['153 West 57th St', 'Park Hyatt New York', 'New York, NY 10019']","[40.76538, -73.97895]",55,4.5,10019
4348,Gotham Restaurant,_gzXNKarTxagBp6_PkmQKw,"['12 E 12th St', 'New York, NY 10003']","[40.734186, -73.99355407018984]",1674,4.0,10003
4349,Ardesia Wine Bar,XVMzBs7wGeU5BWgyBL3xyQ,"['510 W 52nd St', 'New York, NY 10019']","[40.7660831005947, -73.9914581179619]",405,4.0,10019
4350,Fausto,rtivWWzG0XjUuhSrwusTgQ,"['348 Flatbush Ave', 'Brooklyn, NY 11238']","[40.67597, -73.97181]",202,4.0,11238
4351,Pinocchio Restaurant,QgEre4IFSHxbUvHMe8S12g,"['300 East 92 St', 'New York, NY 10128']","[40.781448901412105, -73.94866582944772]",220,4.0,10128
4352,Beebe's,AYBRN8pKB8_ZfcCks17OmQ,"['38-28 27th St', 'Boro Hotel', 'Long Island City, NY 11101']","[40.754827, -73.935918]",165,4.0,11101
4353,La Sirène-UWS,EaNRl3vlDOsNF-gkCR5mBA,"['416 Amsterdam Ave', 'New York, NY 10024']","[40.7838, -73.97806]",115,4.0,10024
4354,Landmark Tavern,kH5RMIaFmd-bekCIhOcqDw,"['626 11th Ave', 'New York, NY 10036']","[40.763156, -73.996253]",335,4.0,10036
4355,Sagra Pizza Bar,sZZtK7rro9PK0fBH6L36Eg,"['62 Carmine St', 'New York, NY 10014']","[40.72969, -74.00412]",130,4.0,10014
4356,Bodrum,6KcS6hc2j4kJi2XTGxC1eg,"['584 Amsterdam Ave', 'New York, NY 10024']","[40.78935, -73.97411]",472,4.0,10024
4357,DOC Wine Bar,x6_1vzeCH9YvbvIBmSr2iA,"['83 N 7th St', 'Brooklyn, NY 11249']","[40.71966, -73.96046]",258,4.0,11249
4358,Aurora Soho,HD0e3eHwv573qHZOJJitWg,"['510 Broome St', 'New York, NY 10013']","[40.723543, -74.003199]",526,4.0,10013
4359,Carroll Place,WHQpLvxkCK_BMtF8pIShnQ,"['157 Bleecker St', 'New York, NY 10012']","[40.7287, -73.99971]",1238,4.0,10012
4360,Estiatorio Milos - Midtown New York,mhhTORjUdXj-UIDjyGmhBg,"['125 W 55th St', 'New York, NY 10019']","[40.763541894630784, -73.97902511983438]",1043,4.0,10019
4361,Upside Pizza,8NrrPoJKOQQFTMrkMzGILw,"['20 E 40th St', 'New York, NY 10016']","[40.75157, -73.98059]",45,4.0,10016
4362,Anton's,ZQ8E37pWd4KBgtdcWKx5IA,"['570 Hudson St', 'New York, NY 10014']","[40.735702, -74.005761]",142,4.0,10014
4363,Ninos Aq,KgxzEspPDlfZ-6_HX70mfg,"['35-01 Ditmars Blvd', 'Astoria, NY 11105']","[40.774944, -73.908585]",228,4.0,11105
4364,Pasta Dal Cuore,pr_CLSHRCs2lWADPOKKxcw,"['527 Jersey Ave', 'Jersey City, NJ 07302']","[40.7209453944042, -74.0465693799559]",347,4.0,07302
4365,Casa D' Angelo,pIyhj8qxJNInsVa53KUB1g,"['146 Mulberry St', 'New York, NY 10013']","[40.71891, -73.99738]",34,4.0,10013
4366,The Press Lounge,nCH7SR7qXu0asO1GU3iqHw,"['653 11th Ave', 'Fl 16', 'New York, NY 10036']","[40.76452, -73.99586]",1168,4.0,10036
4367,Blend on the Water,Hh9glEE_xDYT_pPUsRPXlA,"['45-40 Center Blvd', 'Long Island City, NY 11109']","[40.748216, -73.956973]",3733,4.0,11109
4368,De Novo Edgewater,TfYOx6Ql-wWdjGpgVaNcpQ,"['1257 River Rd', 'Edgewater, NJ 07020']","[40.8268814086914, -73.973518371582]",300,4.0,07020
4369,Glasserie,wA_KKu3X36JcaUPgFjyIHg,"['95 Commercial St', 'Brooklyn, NY 11222']","[40.73773690064076, -73.95617606103727]",419,4.0,11222
4370,Acerra Brick Oven Pizza,pXx19tcFyVSnPU5moTnvzg,"['142 W 49th St Ph A', 'New York, NY 10019']","[40.759907, -73.983009]",3,4.5,10019
4371,Old Tbilisi Garden,MbwsCB7echBlVwzfJ_9c9g,"['174 Bleecker St', 'New York, NY 10012']","[40.7287707, -74.0008161]",526,4.0,10012
4372,Beebe's,XyE2VJzNDaiLt7ygHoe4RQ,"['28-17 Jackson Ave', 'Long Island City, NY 11101']","[40.74895360331244, -73.93875184314034]",21,4.0,11101
4373,Buon'Italia,cp7rJwmk0PeVBuGRo4JJfA,"['75 9th Ave', 'New York, NY 10011']","[40.7424836394226, -74.0065133965729]",165,4.0,10011
4374,Chelsea Ristorante,XcfZqLrXdABSZLViQ34VTw,"['108 8th Ave', 'New York, NY 10011']","[40.7405719, -74.0017238]",217,3.5,10011
4375,Tarallucci E Vino -Union Square,mOoZZa6WIsgihc_TqyQcXw,"['15 E 18th St', 'New York, NY 10003']","[40.7381367771909, -73.9907283558044]",411,3.5,10003
4376,Serafina Italian Restaurant-Tribeca,jMdziYLNYGDCegkFQ4lTQA,"['95 W Broadway', 'New York, NY 10007']","[40.71566, -74.0089]",214,3.5,10007
4377,Lazzara's Pizza,wmT2ZK9Z9srX8UUR5D1q_A,"['221 W 38th St', 'New York, NY 10018']","[40.754057, -73.989497]",340,3.5,10018
4378,Harry's Italian,DF7PV0DE9z0LM4ae6XYeYg,"['2 Gold St', 'New York, NY 10038']","[40.707555318913, -74.006898168681]",627,3.5,10038
4379,Spritz,HcO6Axp1p4udN9jhUerGXg,"['30 W 30th St', 'New York, NY 10001']","[40.74651424113382, -73.98800203612996]",64,3.5,10001
4380,Il Forno Hell's Kitchen,4K0doiBddco60kl0W04a3Q,"['709  8th Ave', 'New York, NY 10036']","[40.7591217147251, -73.988647715231]",299,3.5,10036
4381,Serafina Italian Restaurant In the Sky,VqxwHMcof6G5RIw45dMpGQ,"['400 West 42nd St', 'New York, NY 10036']","[40.75845, -73.99308]",22,3.5,10036
4382,Morso,EZNw56hywTm1PJNYOMbfHQ,"['420 E 59th St', 'New York, NY 10022']","[40.758765, -73.960929]",153,3.5,10022
4383,House of Lasagna,xEdAaZTNNHRZbvzBuSjcCg,"['334 Lexington Ave', 'New York, NY 10016']","[40.7497237, -73.9775697]",185,3.5,10016
4384,Il Buco Alimentari & Vineria,-VvrQWfbkQWeuGC4L0KcfQ,"['53 Great Jones St', 'New York, NY 10012']","[40.7264539, -73.992549]",596,3.5,10012
4385,Lasagna Chelsea Restaurant,nw85LVh6H3JIiw3ugvhAmw,"['196 8th Ave', 'New York, NY 10011']","[40.7432418, -73.99970359599844]",595,3.5,10011
4386,Jose Luis Mediterranean Cuisine,4wDWxcGMJEgriP-6ObJsqg,"['186 Ave B', 'New York, NY 10009']","[40.727861, -73.979339]",173,5.0,10009
4387,Buena Vista Restaurant & Bar,PGpCaNkB1meojnbgRmb2gQ,"['536 9th Ave', 'New York, NY 10018']","[40.75686, -73.99356]",333,4.5,10018
4388,Steak Frites Bistro,V3dHB6xAdd8_dH7t481PAw,"['496 9th Ave', 'New York, NY 10018']","[40.755591, -73.994449]",30,4.5,10018
4389,Frida Midtown,MaoCNdHni6MLjM9iYQqHcg,"['214 E 52nd St', 'New York, NY 10022']","[40.756610894855896, -73.96919065816803]",107,4.5,10022
4390,Cavalino's Restaurant,VHkiswx23peLA9Y8rHMo7Q,"['6800 Park Ave', 'Guttenberg, NJ 07093']","[40.791303163438904, -74.0040989]",57,4.5,07093
4391,Avena Downtown,7oNuDMESKejMgJFlkQwxmQ,"['260 6th Ave', 'New York, NY 10014']","[40.7289, -74.00216]",105,4.5,10014
4392,Upstate Craft Beer & Oyster Bar,ehUuSk5gPTCQmwS_ubgKRA,"['95 1st Ave', 'New York, NY 10003']","[40.726373, -73.986557]",2049,4.5,10003
4393,Heidi's House By The Side Of The Road,26E3j9l0XW_onVIUP-ThCw,"['308 E 78th St', 'New York, NY 10075']","[40.772189, -73.955029]",652,4.5,10075
4394,Bareli's Restaurant & Bar,4SdvTwFkW3Qx0f_3zBN_ZA,"['219 State RT 3', 'Secaucus, NJ 07094']","[40.79134259749607, -74.05492081979264]",164,4.5,07094
4395,Eleven Madison Park,nRO136GRieGtxz18uD61DA,"['11 Madison Ave', 'New York, NY 10010']","[40.7416907417333, -73.9872074872255]",2373,4.5,10010
4396,Ops,vmUNPvduTeWu24d--TbHAg,"['346 Himrod St', 'Brooklyn, NY 11237']","[40.70276, -73.9171]",183,4.5,11237
4397,Brooklyn Pizza Masters,AOZlppihRNG8Y2N4Jid30A,"['1055 1st Ave', 'New York, NY 10022']","[40.7588567, -73.9626842]",221,4.5,10022
4398,Ladurée Madison,_DcfYjnGffQI3iP1Be0kdA,"['864 Madison Ave', 'New York, NY 10021']","[40.7707702252517, -73.9663760711639]",2002,4.5,10021
4399,The Flatiron Room,3Ic4C60oSH1cV2jknUXSjQ,"['37 W 26th St', 'New York, NY 10010']","[40.74452, -73.99049]",982,4.5,10010
4400,Claud,U2lfZtPmI3x-bpFztPFbkA,"['90 E 10th St', 'New York, NY 10003']","[40.73088, -73.98968]",46,4.0,10003
4401,Sauce & Barrel,0laCKZiHrdM_ZKdhTFbGgg,"['97 Washington St', 'New York, NY 10006']","[40.707999, -74.0142651]",559,4.0,10006
4402,Uva Next Door,nvTE9vtXCoYvF9-l6PZMVw,"['1484 2nd Ave', 'New York, NY 10075']","[40.77223189920225, -73.95566751924939]",69,4.0,10075
4403,Arturo's,BgGz5IdV53bGb4o7opR5zg,"['106 W Houston St', 'New York, NY 10012']","[40.7273563342024, -74.0004944801331]",764,4.0,10012
4404,Sacco Pizza,1To57srDy-cVko5QWGcogA,"['819 9th Ave', 'New York, NY 10019']","[40.7662658691406, -73.9872665405273]",448,4.0,10019
4405,Acquista Trattoria,5WMGy-lEcQPfLb3q7erS-Q,"['178-01 Union Tpke', 'Flushing, NY 11366']","[40.7265391, -73.7898816]",416,4.0,11366
4406,The Marshal,u-MUL83NUy2gsbV80WZnAA,"['628 10th Ave', 'New York, NY 10036']","[40.76122, -73.99396]",826,4.0,10036
4407,Mémé Mediterranean,enT7NJ7tLMvUMCWQcsUonw,"['581 Hudson St', 'New York, NY 10014']","[40.736412, -74.00616]",677,4.0,10014
4408,Cafe d’Alsace,kmcgUxWhwlbmC-FAMTEF2g,"['1703 2nd Ave', 'New York, NY 10128']","[40.77942, -73.95084]",1339,4.0,10128
4409,Giovanni's Brooklyn Eats,BXiX5-ce4NNxsw7eUDZeOg,"['1657 8th Ave', 'Brooklyn, NY 11215']","[40.6601105, -73.9835205]",544,4.0,11215
4410,Adrienne's Pizzabar,yH6t1JWcwkdWG4CS5KPvow,"['54 Stone St', 'New York, NY 10004']","[40.7043362, -74.0101733]",1821,4.0,10004
4411,Highline Pizzeria,4aXPYKWBBpjDmkr9drsZ2g,"['503 W 28th St', 'New York, NY 10001']","[40.751049, -74.0020523]",178,4.0,10001
4412,Lamano Chelsea,cRmRAl5HHJcysKBSrHivHA,"['265 W 20th St', 'New York, NY 10011']","[40.7433797337789, -73.9994259551167]",120,4.0,10011
4413,Famous Famiglia Pizzeria,VLpXSDyK5yhhfFOs9OM20A,"['1248 Lexington Ave', 'New York, NY 10028']","[40.778337, -73.956623]",99,4.0,10028
4414,Artichoke Basille's Pizza,vfYhEpp0x-DrNjC6GSJjPQ,"['321 E 14th St', 'New York, NY 10003']","[40.7321124557704, -73.9839056828882]",4166,4.0,10003
4415,Salvo's Pizzabar,lOSLnTElmUVC_vCP0q23TA,"['1477 York Ave', 'New York, NY 10075']","[40.7708511352539, -73.950927734375]",333,4.0,10075
4416,2 Bros Pizza,H1YIowHp7SMbpVoOtSEIJg,"['31 W 46th St', 'New York, NY 10036']","[40.7567825317383, -73.9802169799805]",449,4.0,10036
4417,La Mela Ristorante,jo30o65XFWmgMJS86zFiFQ,"['167 Mulberry St', 'New York, NY 10013']","[40.719907, -73.997294]",856,4.0,10013
4418,Jack Doyle's Bar & Restaurant,sDajjybHSYFw8gTVbknPGA,"['240 W 35th St', 'New York, NY 10001']","[40.752132, -73.991852]",368,4.0,10001
4419,Uncle Paul's Pizza,iZy9jzm96eyop79Wc1m5Ng,"['70 Vanderbilt Ave', 'New York, NY 10017']","[40.7547371227125, -73.9768720536618]",439,4.0,10017
4420,Frying Pan,bEloKDe-QVkwakAwmFKbbA,"['207 12th Avenue', 'Big Red Boat in Park', 'New York, NY 10001']","[40.7521174043978, -74.0090024471283]",1617,4.0,10001
4421,Kwik Pasta,dm_QxI_oJBeDLHYabbyftw,"['45TH And 6th', 'Manhattan, NY 10036']","[40.7567683358682, -73.9827102366374]",2,4.5,10036
4422,Bar Felice,7KtUcXF28tDEv8CBbgWNJw,"['1591 1st Ave', 'New York, NY 10028']","[40.7748027, -73.95113]",32,4.0,10028
4423,Bocado Cafe,Tt9Mkrgd5Zj_ZJEeU0L7Gg,"['1293 Lexington Ave', 'New York, NY 10128']","[40.7802514169278, -73.9549089244757]",548,3.5,10128
4424,Cafe Michelina,uMO1DfoytP6Hw5bl_z7mDQ,"['423 Bloomfield St', 'Hoboken, NJ 07030']","[40.74222, -74.03009]",238,3.5,07030
4425,Battello,T_vLaKsuyJPDpsrSZuc7WA,"['502 Washington Blvd', 'Jersey City, NJ 07310']","[40.725357, -74.032278]",717,3.5,07310
4426,Barosa,c4PIUs7uwg9lA4ObzJ4V5Q,"['62-29 Woodhaven Blvd', 'Rego Park, NY 11374']","[40.726197, -73.869795]",414,3.5,11374
4427,Nizza,u5gLdI6l6zsPxL2kOYbyfw,"['630 9th Ave', 'New York, NY 10036']","[40.76018, -73.99113]",876,3.5,10036
4428,Felice 83,DKLbMLQHvggfIKw2jj6rnA,"['1593 1st Ave', 'New York, NY 10028']","[40.775049, -73.951078]",314,3.5,10028
4429,Lexington Brass,-4PCSqieO2rJ4-htOh8v0w,"['517 Lexington Ave', 'New York, NY 10017']","[40.7552634948238, -73.9729699790478]",891,3.5,10017
4430,Serafina Italian Restaurant Osteria,QUTSHrHw3qRZjf749VM1Yg,"['38 E 58th St', 'New York, NY 10022']","[40.76273, -73.97155]",147,3.5,10022
4431,LA Traviata Pizzeria,8Yv1jmEmwaB5-rsIVIXAig,"['101 W 68th St', 'New York, NY 10023']","[40.77505, -73.98088]",200,3.5,10023
4432,Aria Hell's Kitchen,OWAfPuMnSqn7Ru1_RNH8fw,"['369 51st St', 'New York, NY 10019']","[40.7641145, -73.98814222665982]",480,3.5,10019
4433,Antica Pesa,-tQ9Zlb5d9PPlDz_6UgV7w,"['115 Berry St', 'Brooklyn, NY 11249']","[40.71884, -73.95865]",432,3.5,11249
4434,Cecconi's Dumbo,-Gc5sTFxoXM3Tiv_dkSJZg,"['55 Water St', 'Brooklyn, NY 11201']","[40.7033063330116, -73.9916549604523]",1012,3.5,11201
4435,L' Angolo Tribeca,H_TGP2AgX3IUmzq8Aml79Q,"['190-A Duane St', 'New York, NY 10013']","[40.71734, -74.01044]",177,3.5,10013
4436,Caffe Milano Restaurant,u_Cn0KcNrjzun774_dH2cw,"['2117 State Rt 4', 'Fort Lee, NJ 07024']","[40.86019, -73.97685]",8,5.0,07024
4437,Tramezzini NYC,dE_NbpR8bFmZVKNSPFZfUA,"['309 E Houston', 'New York, NY 10002']","[40.7211848351606, -73.983472726423]",152,4.5,10002
4438,DA RADDA,C_vC1zUa9u7LgblApy9FsQ,"['127 E 7th St', 'New York, NY 10009']","[40.72637, -73.98403]",15,4.5,10009
4439,Bernie's,-KKgqE2g4c1cH4YmmDR9CQ,"['332 Driggs Ave', 'Brooklyn, NY 11222']","[40.721936, -73.950597]",108,4.5,11222
4440,Nonnas 1977,dL_kiFyyFM-3_JYRoEzchA,"['41-02 Astoria Blvd', 'Astoria, NY 11103']","[40.76851, -73.90997]",172,4.5,11103
4441,Senso Unico,x61Sizu7lqGPMGuKEGHo-Q,"['43-04 47th Ave', 'Sunnyside, NY 11104']","[40.7414137015591, -73.9216857927781]",94,4.5,11104
4442,Osteria Brooklyn,4zw8vEJNc4mcHh2ARzj2gw,"['458 Myrtle Ave', 'Brooklyn, NY 11205']","[40.693154, -73.967177]",176,4.5,11205
4443,Trattoria Ora,7FSuPGQTUxe-A2Km_SVTNQ,"['1801 Astoria Blvd', 'Astoria, NY 11102']","[40.7724, -73.92729]",60,4.5,11102
4444,Brooklyn Roots Italian,aSflr1OB8i4cvd0jzMJfig,"['8620 3rd Ave', 'Brooklyn, NY 11209']","[40.622950474895696, -74.03151550202998]",60,4.5,11209
4445,&pizza - NoMad,t0Bel7xLMUt5g8qIpBylZg,"['15 W 28th St', 'New York, NY 10001']","[40.74520457937066, -73.98823142051697]",521,4.5,10001
4446,Fragole Ristorante,74zaTegd7fnS6llTesn_Dg,"['394 Court St', 'Brooklyn, NY 11231']","[40.68087, -73.99688]",413,4.5,11231
4447,The Beast Next Door,UF9F0A4e7AJHzNPG5zrHUQ,"['42-51 27th St', 'Long Island City, NY 11101']","[40.74881, -73.94073]",248,4.5,11101
4448,Coco Pazzo,oqA75iXtO_h8YnsLmjLk8w,"['307 Spring Street', 'New York, NY 10013']","[40.72602, -74.00847]",141,4.0,10013
4449,Clay,9fydXI0fj2s-EmlF7vm8Og,"['553 Manhattan Ave', 'New York, NY 10027']","[40.8094002234406, -73.9536950700793]",182,4.0,10027
4450,Fradei Bistro,vegSCksJy6SI8WUGttLH-w,"['99 South Portland Ave', 'Brooklyn, NY 11217']","[40.686579, -73.974191]",65,4.0,11217
4451,Margherita NYC,SpyQHasbnU5YkOR6PI4sNQ,"['197 Grand St', 'New York, NY 10013']","[40.7189865112305, -73.9969329833984]",317,4.0,10013
4452,Villa Mosconi,tsvElYYtUBAEdfK6plnxlg,"['69 Macdougal St', 'New York, NY 10012']","[40.72859, -74.002]",216,4.0,10012
